lat,lon,k2,k3,k4,k5,k6
37.7808410500297,-122.43930742,0,0,3,1,1
37.7571611200296,-122.42022163,1,2,1,1,0
37.7256515000296,-122.42683577,1,2,1,3,3
37.7825330000297,-122.423109,0,0,0,2,2
37.7889840000297,-122.408226,0,0,0,2,2
37.7783302700297,-122.41151587,0,0,0,2,2
37.7407707500296,-122.48039968,1,1,2,4,4
37.7693390000297,-122.43701297,0,0,3,1,1
37.7745163300296,-122.43179875,0,0,3,1,1
37.7571790000296,-122.402025,0,2,1,0,0
37.7334388200296,-122.38046755,1,2,1,0,5
37.7691718500296,-122.45164253,0,1,3,1,1
37.7650371700296,-122.45409315,1,1,3,1,1
37.7188880000296,-122.394101,1,2,1,0,5
37.7380115500296,-122.41774009,1,2,1,0,0
37.7536653200296,-122.39663098,0,2,1,0,0
37.7527170000296,-122.409306,1,2,1,0,0
37.7841626800297,-122.40901845,0,0,0,2,2
37.7646340000296,-122.417881,0,0,3,1,0
37.8040320000297,-122.415458,0,0,0,2,2
37.7871690000297,-122.418214,0,0,0,2,2
37.7734260000297,-122.421325,0,0,3,1,0
37.7623224600297,-122.42066327,0,0,3,1,0
37.7679390300297,-122.41510467,0,0,0,1,0
37.7892540000297,-122.431644,0,0,3,1,1
37.7282778300296,-122.40464933,1,2,1,0,5
37.7876230000297,-122.413122,0,0,0,2,2
37.7802960000297,-122.408346,0,0,0,2,2
37.7274860000296,-122.389608,1,2,1,0,5
37.7833520000297,-122.410884,0,0,0,2,2
37.7535780400296,-122.4138085,1,2,1,0,0
37.7108700000296,-122.459086,1,1,2,3,3
37.7591097400296,-122.38904998,0,2,1,0,0
37.7777000000297,-122.404608,0,0,0,2,2
37.7677050000297,-122.390972,0,0,0,2,2
37.7958510000297,-122.430736,0,0,0,2,1
37.7806150000297,-122.416526,0,0,0,2,2
37.7096017300296,-122.41979895,1,2,1,3,5
37.7655237700297,-122.43063077,0,0,3,1,0
37.7151060000296,-122.473006,1,1,2,3,3
37.7788961500297,-122.43314178,0,0,3,1,1
37.7348370000296,-122.384855,1,2,1,0,5
37.7517769000296,-122.43012822,1,2,3,1,0
37.7327826800296,-122.43078993,1,2,1,3,3
37.7857140000297,-122.414125,0,0,0,2,2
37.7432348900296,-122.43026866,1,2,1,0,0
37.7174740000296,-122.440348,1,2,1,3,3
37.7743906800296,-122.42547102,0,0,3,1,1
37.7768564700297,-122.40980235,0,0,0,2,2
37.7554047200296,-122.41693158,1,2,1,0,0
37.7757100000296,-122.419288,0,0,0,2,2
37.7534540800296,-122.48853011,1,1,2,4,4
37.7117530600296,-122.43853136,1,2,1,3,3
37.7492489300296,-122.43726186,1,2,3,1,0
37.7643150000296,-122.430697,0,0,3,1,0
37.7862120000297,-122.404303,0,0,0,2,2
37.7989370000297,-122.410487,0,0,0,2,2
37.7369510000296,-122.390035,1,2,1,0,5
37.7622290200296,-122.42107009,0,0,3,1,0
37.7730180000297,-122.396738,0,0,0,2,2
37.7820440000297,-122.410989,0,0,0,2,2
37.7534784600296,-122.4317442,1,2,3,1,0
37.7746560000297,-122.441216,0,0,3,1,1
37.7911060000297,-122.419016,0,0,0,2,2
37.7964280000297,-122.399883,0,0,0,2,2
37.7138290000296,-122.473075,1,1,2,3,3
37.7908404100297,-122.40755579,0,0,0,2,2
37.7363117800296,-122.38286544,1,2,1,0,5
37.7962074000297,-122.42211695,0,0,0,2,2
37.7295484500296,-122.41228527,1,2,1,0,5
37.7220998200296,-122.40869823,1,2,1,0,5
37.7630995700296,-122.48205923,1,1,2,4,4
37.7402890000296,-122.421217,1,2,1,0,0
37.8078580000297,-122.419187,0,0,0,2,2
37.6169010000296,-122.38416,1,2,1,3,5
37.7217799600296,-122.43343024,1,2,1,3,3
37.7399901300296,-122.4257732,1,2,1,0,0
37.7418150000296,-122.386466,1,2,1,0,5
37.7751714800296,-122.42724113,0,0,3,1,1
37.7682580000296,-122.41747322,0,0,3,1,0
37.7786870400296,-122.40891109,0,0,0,2,2
37.7748860100297,-122.44991135,0,0,3,1,1
37.7842320000296,-122.459162,0,1,3,1,1
37.8061650000297,-122.410429,0,0,0,2,2
37.7630720000297,-122.509246,1,1,2,4,4
37.7785851300297,-122.43383065,0,0,3,1,1
37.7630000000297,-122.447138,1,1,3,1,1
37.7793750000297,-122.406258,0,0,0,2,2
37.7775450000297,-122.440884,0,0,3,1,1
37.7250220000296,-122.421005,1,2,1,0,5
37.7647639400297,-122.43183971,0,0,3,1,0
37.7878910000297,-122.412097,0,0,0,2,2
37.7827748900297,-122.38968835,0,0,0,2,2
37.8008760000297,-122.420377,0,0,0,2,2
37.7836000000296,-122.414675,0,0,0,2,2
37.7658075900297,-122.44639021,1,1,3,1,1
37.7879190000297,-122.410792,0,0,0,2,2
37.7879563600297,-122.40642801,0,0,0,2,2
37.7935807900297,-122.39932837,0,0,0,2,2
37.7775571400296,-122.42894375,0,0,3,1,1
37.7981180000297,-122.408633,0,0,0,2,2
37.8056360000297,-122.416447,0,0,0,2,2
37.7717554300297,-122.427754,0,0,3,1,1
37.7870370000297,-122.418828,0,0,0,2,2
37.7832910000296,-122.433257,0,0,3,1,1
37.7995390000297,-122.410784,0,0,0,2,2
37.7774530000297,-122.41196,0,0,0,2,2
37.7577160000296,-122.508944,1,1,2,4,4
37.8015928500297,-122.41383252,0,0,0,2,2
37.8002670000296,-122.441107,0,0,3,1,1
37.7838400000297,-122.41388,0,0,0,2,2
37.7806150000297,-122.416526,0,0,0,2,2
37.7524165500296,-122.40800402,1,2,1,0,0
37.7828360000297,-122.421822,0,0,0,2,2
37.7942551500297,-122.40511438,0,0,0,2,2
37.7984971500297,-122.40409851,0,0,0,2,2
37.7736716600296,-122.43613716,0,0,3,1,1
37.7840580000297,-122.414398,0,0,0,2,2
37.7526484400296,-122.4338892,1,2,3,1,0
37.7277700000296,-122.479415,1,1,2,3,3
37.7632200000296,-122.432911,0,0,3,1,0
37.7360600000296,-122.391393,1,2,1,0,5
37.7843210000297,-122.410073,0,0,0,2,2
37.7823080000297,-122.443226,0,0,3,1,1
37.8013350000297,-122.406213,0,0,0,2,2
37.7910870000297,-122.41709,0,0,0,2,2
37.7913729200296,-122.40851105,0,0,0,2,2
37.7296969500296,-122.44629342,1,1,2,3,3
37.7677860000297,-122.439354,0,0,3,1,1
37.7621836752753,-122.50705647207,1,1,2,4,4
37.7757930000297,-122.411073,0,0,0,2,2
37.7809990000297,-122.463549,0,1,3,4,1
37.7831375200296,-122.46613356,0,1,3,4,1
37.7845020000297,-122.410263,0,0,0,2,2
37.7806650000297,-122.40922,0,0,0,2,2
37.7905188700297,-122.41121483,0,0,0,2,2
37.7206050000296,-122.393829,1,2,1,0,5
37.7847490000297,-122.413158,0,0,0,2,2
37.7752310000297,-122.405847,0,0,0,2,2
37.7473270000296,-122.496281,1,1,2,4,4
37.7401940000296,-122.37685,1,2,1,0,5
37.7870169300297,-122.42976733,0,0,3,1,1
37.7805510000297,-122.412301,0,0,0,2,2
37.7928310000297,-122.417001,0,0,0,2,2
37.7812650000297,-122.433063,0,0,3,1,1
37.7938930000297,-122.416295,0,0,0,2,2
37.7792780000297,-122.427228,0,0,3,1,1
37.7453404400296,-122.40766462,1,2,1,0,0
37.7802790000296,-122.480452,0,1,2,4,4
37.7785936600297,-122.42230886,0,0,0,1,2
37.7831800000297,-122.414046,0,0,0,2,2
37.7837430000297,-122.414642,0,0,0,2,2
37.7815370000297,-122.409544,0,0,0,2,2
37.7886471800297,-122.43825029,0,0,3,1,1
37.7814590000297,-122.409857,0,0,0,2,2
37.7138290000296,-122.473075,1,1,2,3,3
37.7880040000297,-122.410132,0,0,0,2,2
37.7844620000297,-122.482992,0,1,2,4,4
37.7363130000296,-122.413011,1,2,1,0,5
37.7303746500296,-122.42571379,1,2,1,0,0
37.7833100000297,-122.410105,0,0,0,2,2
37.7517344300296,-122.45240273,1,1,2,1,3
37.7992920000297,-122.42067,0,0,0,2,2
37.7895740000297,-122.388608,0,0,0,2,2
37.7770930000297,-122.436852,0,0,3,1,1
37.7803530000297,-122.437085,0,0,3,1,1
37.7542395000296,-122.40385491,0,2,1,0,0
37.8312266600297,-122.37415072,0,0,0,2,2
37.7635791100297,-122.41997705,0,0,3,1,0
37.7586122100297,-122.40811768,0,2,1,0,0
37.7289470000296,-122.46627,1,1,2,3,3
37.7867210000297,-122.413721,0,0,0,2,2
37.7872980000297,-122.416771,0,0,0,2,2
37.7729375500296,-122.41495196,0,0,0,2,2
37.7128971900296,-122.45794315,1,1,2,3,3
37.7833869300297,-122.41901557,0,0,0,2,2
37.7933675000297,-122.42223902,0,0,0,2,2
37.7920880000297,-122.408246,0,0,0,2,2
37.7903420000297,-122.415409,0,0,0,2,2
37.7457440000296,-122.450906,1,1,2,3,3
37.7310000000296,-122.431692,1,2,1,3,3
37.7538660000296,-122.416955,1,2,1,0,0
37.7947230000297,-122.403243,0,0,0,2,2
37.7812650000297,-122.433063,0,0,3,1,1
37.7987773100297,-122.42601712,0,0,0,2,2
37.7938230000297,-122.404761,0,0,0,2,2
37.7817890000297,-122.427433,0,0,3,1,1
37.8282501500297,-122.37690267,0,0,0,2,2
37.7176579200296,-122.45424161,1,1,2,3,3
37.7816680000297,-122.38765,0,0,0,2,2
37.7524290000296,-122.39571,0,2,1,0,0
37.7140690500296,-122.46908224,1,1,2,3,3
37.7893950000297,-122.407807,0,0,0,2,2
37.7826190000297,-122.414877,0,0,0,2,2
37.7642110000297,-122.432354,0,0,3,1,0
37.7739150000297,-122.420026,0,0,3,1,2
37.7622340000296,-122.421544,0,0,3,1,0
37.7800760000296,-122.407139,0,0,0,2,2
37.7714569500296,-122.4309415,0,0,3,1,1
37.7803730000297,-122.406483,0,0,0,2,2
37.7609780000297,-122.434654,1,0,3,1,0
37.7867580000297,-122.40971,0,0,0,2,2
37.7322510000296,-122.386117,1,2,1,0,5
37.7981530000297,-122.404963,0,0,0,2,2
37.7842740000297,-122.417961,0,0,0,2,2
37.7937493200297,-122.41826546,0,0,0,2,2
37.7991353000297,-122.40970322,0,0,0,2,2
37.7208250000296,-122.479417,1,1,2,3,3
37.7421114300296,-122.42309172,1,2,1,0,0
37.7900650100297,-122.41925032,0,0,0,2,2
37.7739150000297,-122.420026,0,0,3,1,2
37.7179498500296,-122.39650068,1,2,1,0,5
37.7124040000296,-122.421173,1,2,1,3,5
37.7356000000296,-122.411828,1,2,1,0,5
37.7806650000297,-122.40922,0,0,0,2,2
37.7865740000297,-122.455772,0,0,3,1,1
37.7570122000296,-122.43715881,1,2,3,1,0
37.7826190000297,-122.414877,0,0,0,2,2
37.7738521100297,-122.42962802,0,0,3,1,1
37.7680490000296,-122.446625,0,1,3,1,1
37.7834590000297,-122.410579,0,0,0,2,2
37.7812040000297,-122.409126,0,0,0,2,2
37.7916342000297,-122.41481419,0,0,0,2,2
37.7313675500296,-122.48241093,1,1,2,3,3
37.7800800000297,-122.407468,0,0,0,2,2
37.7843530000297,-122.432914,0,0,3,1,1
37.7941188700297,-122.41834059,0,0,0,2,2
37.7900930000297,-122.403812,0,0,0,2,2
37.7913908800297,-122.41779922,0,0,0,2,2
37.7646340000296,-122.417881,0,0,3,1,0
37.7518400000296,-122.408954,1,2,1,0,0
37.7976753100297,-122.43270341,0,0,0,2,1
37.7980780000297,-122.406356,0,0,0,2,2
37.7642240000297,-122.462031,1,1,2,4,4
37.8044877400297,-122.44271659,0,0,3,1,1
37.7607590000297,-122.437193,1,0,3,1,0
37.7647520000297,-122.423475,0,0,3,1,0
37.7618139300297,-122.43095332,0,0,3,1,0
37.7852990000297,-122.417412,0,0,0,2,2
37.7445840400297,-122.43311313,1,2,1,1,0
37.7154354600296,-122.46863435,1,1,2,3,3
37.7126170000296,-122.437211,1,2,1,3,3
37.7898310400297,-122.44326637,0,0,3,1,1
37.7570827000296,-122.4208381,1,2,1,1,0
37.7871420400297,-122.42286632,0,0,0,2,2
37.7255624100296,-122.42622073,1,2,1,0,3
37.7444569700296,-122.43598026,1,2,1,1,0
37.7922153600297,-122.42128238,0,0,0,2,2
37.7843210000297,-122.410073,0,0,0,2,2
37.7731320000297,-122.437422,0,0,3,1,1
37.7857220000297,-122.414735,0,0,0,2,2
37.7868658800297,-122.41852543,0,0,0,2,2
37.7522184400296,-122.41498172,1,2,1,0,0
37.7088593000296,-122.44902122,1,1,2,3,3
37.7157230000296,-122.455114,1,1,2,3,3
37.7821960000297,-122.416494,0,0,0,2,2
37.7981110000297,-122.420432,0,0,0,2,2
37.7752090000297,-122.409912,0,0,0,2,2
37.7872333300297,-122.44455669,0,0,3,1,1
37.7944970000297,-122.403912,0,0,0,2,2
37.7955133400297,-122.41360666,0,0,0,2,2
37.7096491900296,-122.40545047,1,2,1,0,5
37.7577720900296,-122.42923286,1,2,3,1,0
37.7841580000297,-122.417782,0,0,0,2,2
37.7641160500296,-122.39605457,0,2,0,0,0
37.7543765400296,-122.40207436,0,2,1,0,0
37.7336680000296,-122.380658,1,2,1,0,5
37.7359450000296,-122.390892,1,2,1,0,5
37.7744289200296,-122.42111019,0,0,3,1,2
37.7653550000296,-122.420851,0,0,3,1,0
37.8002050000297,-122.432635,0,0,0,2,1
37.7828082500297,-122.41706414,0,0,0,2,2
37.7118700000296,-122.418938,1,2,1,0,5
37.7761560000297,-122.42063,0,0,0,1,2
37.7631670000297,-122.423962,0,0,3,1,0
37.7772300000297,-122.411561,0,0,0,2,2
37.7661530000296,-122.422095,0,0,3,1,0
37.7175670000296,-122.397025,1,2,1,0,5
37.7361582900296,-122.41791127,1,2,1,0,0
37.7910060000297,-122.42069,0,0,0,2,2
37.7872943500297,-122.42965831,0,0,3,1,1
37.7441510000296,-122.413283,1,2,1,0,0
37.7286402400296,-122.40807192,1,2,1,0,5
37.7910185500297,-122.41890106,0,0,0,2,2
37.7746299500296,-122.44237102,0,0,3,1,1
37.7554400000296,-122.419782,1,2,1,0,0
37.7807990000296,-122.437819,0,0,3,1,1
37.7272200000296,-122.403517,1,2,1,0,5
37.7712942400297,-122.43090871,0,0,3,1,1
37.7857310000297,-122.407815,0,0,0,2,2
37.7830930000297,-122.41252,0,0,0,2,2
37.7784600000297,-122.480405,1,1,2,4,4
37.7262370000296,-122.403114,1,2,1,0,5
37.7642550000297,-122.401633,0,0,0,0,0
37.8046760600297,-122.41965296,0,0,0,2,2
37.7800800000297,-122.407468,0,0,0,2,2
37.7843480000297,-122.409863,0,0,0,2,2
37.7900991000297,-122.42086639,0,0,0,2,2
37.7745710000296,-122.456736,0,1,3,1,1
37.7818630000297,-122.407703,0,0,0,2,2
37.7456211100296,-122.43889439,1,2,3,1,0
37.7808280900297,-122.4273566,0,0,3,1,1
37.7718950000297,-122.391283,0,0,0,2,2
37.7824760000297,-122.412219,0,0,0,2,2
37.7841780000297,-122.483867,0,1,2,4,4
37.7812040000297,-122.409126,0,0,0,2,2
37.7525230000296,-122.442827,1,1,3,1,0
37.7799750000297,-122.40758,0,0,0,2,2
37.7275665500296,-122.4329697,1,2,1,3,3
37.7832410000297,-122.407504,0,0,0,2,2
37.7810640000297,-122.409322,0,0,0,2,2
37.7759730000297,-122.418095,0,0,0,2,2
37.7845280000297,-122.414906,0,0,0,2,2
37.7878843000297,-122.41306909,0,0,0,2,2
37.7704496000297,-122.41454647,0,0,0,2,0
37.7905420000297,-122.408016,0,0,0,2,2
37.7842980000297,-122.415004,0,0,0,2,2
37.8026769200297,-122.42339527,0,0,0,2,2
37.7350122200296,-122.40335833,1,2,1,0,5
37.7381730000296,-122.412844,1,2,1,0,5
37.7295790000296,-122.434844,1,2,1,3,3
37.7867021600297,-122.4417142,0,0,3,1,1
37.7850240000297,-122.418487,0,0,0,2,2
37.7857880000297,-122.412971,0,0,0,2,2
37.7844190000297,-122.424415,0,0,0,2,2
37.7892884600297,-122.42108266,0,0,0,2,2
37.7652162900296,-122.41262737,0,0,0,1,0
37.7860898700297,-122.41266902,0,0,0,2,2
37.7931530000297,-122.394712,0,0,0,2,2
37.7793750000297,-122.406258,0,0,0,2,2
37.7832070000297,-122.414227,0,0,0,2,2
37.7744327100297,-122.42173662,0,0,3,1,2
37.7879120000297,-122.419443,0,0,0,2,2
37.7802960000297,-122.422942,0,0,0,2,2
37.7883096300297,-122.42559716,0,0,0,2,2
37.7793750000297,-122.406258,0,0,0,2,2
37.7795850000296,-122.410344,0,0,0,2,2
37.7505980000296,-122.493329,1,1,2,4,4
37.7457834200296,-122.41943639,1,2,1,0,0
37.7696312100297,-122.45173267,0,1,3,1,1
37.7230420000296,-122.42771161,1,2,1,3,3
37.7637050000297,-122.419629,0,0,3,1,0
37.7815930000296,-122.49264,1,1,2,4,4
37.7997330000297,-122.408975,0,0,0,2,2
37.7839158100296,-122.41126913,0,0,0,2,2
37.7507781200296,-122.46517479,1,1,2,4,4
37.7330123100296,-122.41788214,1,2,1,0,5
37.7999608900297,-122.44427072,0,0,3,1,1
37.7806300000297,-122.408662,0,0,0,2,2
37.7402800000296,-122.431119,1,2,1,0,0
37.7792090000297,-122.410537,0,0,0,2,2
37.7770950000297,-122.431542,0,0,3,1,1
37.7866230000297,-122.429578,0,0,3,1,1
37.7877570000297,-122.397148,0,0,0,2,2
37.7421196700296,-122.4912151,1,1,2,4,4
37.7177106200296,-122.46001725,1,1,2,3,3
37.7860690000297,-122.412836,0,0,0,2,2
37.7772860000297,-122.393056,0,0,0,2,2
37.7768980000296,-122.413747,0,0,0,2,2
37.7863620000297,-122.412782,0,0,0,2,2
37.7740590000296,-122.454188,0,1,3,1,1
37.7768158700297,-122.4249117,0,0,3,1,1
37.7286460000296,-122.378915,1,2,1,0,5
37.7482130000297,-122.415864,1,2,1,0,0
37.7752230000296,-122.436535,0,0,3,1,1
37.7767856800297,-122.44404423,0,0,3,1,1
37.7843980000297,-122.439615,0,0,3,1,1
37.7866530000297,-122.420753,0,0,0,2,2
37.8028784600297,-122.40884459,0,0,0,2,2
37.7881748600297,-122.45230108,0,0,3,1,1
37.7294383000296,-122.3766578,1,2,1,0,5
37.7844610000297,-122.413735,0,0,0,2,2
37.7514240000296,-122.49777,1,1,2,4,4
37.7660140000296,-122.429601,0,0,3,1,0
37.7725510000297,-122.421932,0,0,3,1,0
37.7658193400297,-122.42795874,0,0,3,1,0
37.7873534800297,-122.42118937,0,0,0,2,2
37.7803630000297,-122.403145,0,0,0,2,2
37.7965825100297,-122.41538624,0,0,0,2,2
37.7867900000297,-122.405556,0,0,0,2,2
37.7654436600296,-122.45623633,1,1,3,1,1
37.7875001300297,-122.4400055,0,0,3,1,1
37.7564290000296,-122.443427,1,1,3,1,0
37.7941660000297,-122.414751,0,0,0,2,2
37.7843300000296,-122.44895,0,0,3,1,1
37.7820360000297,-122.395061,0,0,0,2,2
37.7949028000297,-122.41444937,0,0,0,2,2
37.7812040000297,-122.409126,0,0,0,2,2
37.7663816800296,-122.42805068,0,0,3,1,0
37.7574094900296,-122.44072984,1,1,3,1,0
37.7529610000297,-122.407538,1,2,1,0,0
37.7838241200296,-122.4155041,0,0,0,2,2
37.7849801400296,-122.41813635,0,0,0,2,2
37.7912130000297,-122.423669,0,0,0,2,2
37.7513050000296,-122.434089,1,2,3,1,0
37.7931329700297,-122.43149866,0,0,3,2,1
37.7660570000297,-122.41968,0,0,3,1,0
37.7841780000297,-122.414247,0,0,0,2,2
37.7642121600297,-122.46801951,1,1,2,4,4
37.7551250800296,-122.4932826,1,1,2,4,4
37.7182752400296,-122.39200984,1,2,1,0,5
37.7798856600296,-122.40832492,0,0,0,2,2
37.7724965600296,-122.49134372,1,1,2,4,4
37.7514135100297,-122.50372914,1,1,2,4,4
37.7731750000297,-122.412245,0,0,0,2,2
37.7812310000297,-122.42577,0,0,3,1,1
37.8053843600297,-122.41423788,0,0,0,2,2
37.7774000000296,-122.411347,0,0,0,2,2
37.7458036100296,-122.4277219,1,2,1,0,0
37.7924203500297,-122.41966574,0,0,0,2,2
37.7507580000296,-122.431722,1,2,3,1,0
37.7664080000296,-122.453229,1,1,3,1,1
37.7162307600296,-122.49736495,1,1,2,3,3
37.7088250000296,-122.454867,1,1,2,3,3
37.7703965400297,-122.44730794,0,1,3,1,1
37.7772240000297,-122.417361,0,0,0,2,2
37.7233168300296,-122.40574707,1,2,1,0,5
37.7854670000297,-122.412993,0,0,0,2,2
37.7576950000296,-122.409065,0,2,1,0,0
37.7834786900297,-122.41286611,0,0,0,2,2
37.7843430000296,-122.41743,0,0,0,2,2
37.7729820200296,-122.41153834,0,0,0,2,2
37.7895610000297,-122.390216,0,0,0,2,2
37.7947297800297,-122.42801277,0,0,0,2,1
37.7821500000297,-122.419697,0,0,0,2,2
37.7847700000297,-122.416053,0,0,0,2,2
37.7590033600297,-122.41653848,0,2,1,0,0
37.7739150000297,-122.420026,0,0,3,1,2
37.7211750000296,-122.398758,1,2,1,0,5
37.7888095200297,-122.40655175,0,0,0,2,2
37.7822900000297,-122.396502,0,0,0,2,2
37.7872312600297,-122.42651159,0,0,0,2,1
37.7088752000296,-122.42896158,1,2,1,3,3
37.8052140000297,-122.416311,0,0,0,2,2
37.8054790000297,-122.407638,0,0,0,2,2
37.7793750000297,-122.406258,0,0,0,2,2
37.7832200000297,-122.437025,0,0,3,1,1
37.7646340000296,-122.417881,0,0,3,1,0
37.7598910000296,-122.419261,0,2,3,1,0
37.7170740000296,-122.398258,1,2,1,0,5
37.7716241300297,-122.43659909,0,0,3,1,1
37.7486962800296,-122.42788915,1,2,1,0,0
37.7818790000297,-122.430746,0,0,3,1,1
37.7346950000296,-122.387385,1,2,1,0,5
37.7973856300297,-122.4155494,0,0,0,2,2
37.7340136800296,-122.42565387,1,2,1,0,0
37.7783440000297,-122.433479,0,0,3,1,1
37.7214077900296,-122.45085876,1,1,2,3,3
37.7964062400297,-122.41197261,0,0,0,2,2
37.7128825800296,-122.46049881,1,1,2,3,3
37.7621400000297,-122.419674,0,0,3,1,0
37.7501382300296,-122.48948886,1,1,2,4,4
37.7807000000297,-122.46005,0,1,3,1,1
37.7086359100296,-122.46093423,1,1,2,3,3
37.7203550000296,-122.433219,1,2,1,3,3
37.7864220000297,-122.462609,0,1,3,4,1
37.7847700000297,-122.416053,0,0,0,2,2
37.8053420000297,-122.423757,0,0,0,2,2
37.7313010100296,-122.38274318,1,2,1,0,5
37.7833869300297,-122.41901557,0,0,0,2,2
37.7360430000296,-122.396065,1,2,1,0,5
37.7800760000296,-122.407139,0,0,0,2,2
37.7166639100296,-122.4632506,1,1,2,3,3
37.7746850000296,-122.412658,0,0,0,2,2
37.7789497300297,-122.42517085,0,0,3,1,1
37.7151631300296,-122.46056217,1,1,2,3,3
37.7497095500296,-122.40996806,1,2,1,0,0
37.7986833100297,-122.42027098,0,0,0,2,2
37.7831538700297,-122.46577775,0,1,3,4,1
37.7858178200297,-122.41828694,0,0,0,2,2
37.7229970000296,-122.483602,1,1,2,3,3
37.7891810000297,-122.40363,0,0,0,2,2
37.7632832500297,-122.45263681,1,1,3,1,1
37.7622992700297,-122.43327314,0,0,3,1,0
37.7987902000297,-122.41679882,0,0,0,2,2
37.7743225800297,-122.40345522,0,0,0,2,2
37.7148150000296,-122.492584,1,1,2,3,3
37.7797213100297,-122.43667317,0,0,3,1,1
37.7878140400296,-122.43139863,0,0,3,1,1
37.7218080000296,-122.442851,1,2,1,3,3
37.7936404900297,-122.42750752,0,0,0,2,1
37.7764376700297,-122.47831701,1,1,2,4,4
37.7202970000296,-122.46328874,1,1,2,3,3
37.7570160000296,-122.404827,0,2,1,0,0
37.7767884400296,-122.43776438,0,0,3,1,1
37.7608900000296,-122.404327,0,2,1,0,0
37.8028289000297,-122.42568732,0,0,0,2,2
37.7852510000297,-122.416694,0,0,0,2,2
37.7133247200296,-122.44267573,1,2,1,3,3
37.7099390000296,-122.449108,1,1,2,3,3
37.7851677700297,-122.43786735,0,0,3,1,1
37.7853570000297,-122.408366,0,0,0,2,2
37.7317040000296,-122.455914,1,1,2,3,3
37.7430190000296,-122.436676,1,2,1,3,0
37.7562738600297,-122.40241427,0,2,1,0,0
37.7145115900296,-122.46823564,1,1,2,3,3
37.8007655300297,-122.42293037,0,0,0,2,2
37.7289470000296,-122.46627,1,1,2,3,3
37.7729400000296,-122.426145,0,0,3,1,1
37.7901448300297,-122.40335519,0,0,0,2,2
37.7562160000297,-122.418911,1,2,1,0,0
37.7894445100297,-122.42022781,0,0,0,2,2
37.7860059800297,-122.41446621,0,0,0,2,2
37.7759102600297,-122.44680556,0,0,3,1,1
37.7996815900297,-122.42487673,0,0,0,2,2
37.7915550000296,-122.478918,0,1,3,4,4
37.7534113500296,-122.41165765,1,2,1,0,0
37.7733777200297,-122.43351971,0,0,3,1,1
37.7827100000297,-122.422806,0,0,0,2,2
37.7362839400296,-122.42405752,1,2,1,0,0
37.7875190000297,-122.400709,0,0,0,2,2
37.7543880000296,-122.443909,1,1,3,1,0
37.7824032200297,-122.42767759,0,0,3,1,1
37.7898334700297,-122.40586348,0,0,0,2,2
37.7762290000297,-122.442553,0,0,3,1,1
37.7660870000297,-122.430627,0,0,3,1,0
37.7187491600296,-122.46922181,1,1,2,3,3
37.7833100000297,-122.410105,0,0,0,2,2
37.7902845300296,-122.44886706,0,0,3,1,1
37.7633544800296,-122.42530023,0,0,3,1,0
37.7510418800296,-122.41753237,1,2,1,0,0
37.7719513400297,-122.43749856,0,0,3,1,1
37.7820440000297,-122.410989,0,0,0,2,2
37.7775150000297,-122.399825,0,0,0,2,2
37.7300840000296,-122.425772,1,2,1,0,5
37.7930906100297,-122.42043558,0,0,0,2,2
37.7940746400297,-122.41266856,0,0,0,2,2
37.7978090000297,-122.410433,0,0,0,2,2
37.7852121200296,-122.41598448,0,0,0,2,2
37.7587266200296,-122.50764837,1,1,2,4,4
37.7943940000297,-122.393135,0,0,0,2,2
37.7929300000297,-122.4027,0,0,0,2,2
37.7759190000297,-122.429989,0,0,3,1,1
37.7742594000296,-122.42309976,0,0,3,1,2
37.7306291700296,-122.37709314,1,2,1,0,5
37.7330500000296,-122.431192,1,2,1,3,3
37.7901099400297,-122.41444871,0,0,0,2,2
37.8003650000297,-122.409265,0,0,0,2,2
37.7629227800297,-122.43277841,0,0,3,1,0
37.7579680000296,-122.428924,1,2,3,1,0
37.7822900000297,-122.396502,0,0,0,2,2
37.7512133700296,-122.41799984,1,2,1,0,0
37.7989313700297,-122.4110679,0,0,0,2,2
37.7956270000297,-122.405111,0,0,0,2,2
37.7517887200296,-122.41542321,1,2,1,0,0
37.7511156100296,-122.43297635,1,2,3,1,0
37.7700490000297,-122.407004,0,0,0,2,2
37.7735120000296,-122.511198,1,1,2,4,4
37.7153723500296,-122.40148052,1,2,1,0,5
37.7190300000296,-122.398008,1,2,1,0,5
37.7858180000296,-122.418287,0,0,0,2,2
37.7699340000297,-122.448055,0,1,3,1,1
37.7752310000297,-122.405847,0,0,0,2,2
37.7498848400296,-122.43485196,1,2,3,1,0
37.7105842500296,-122.44361142,1,2,1,3,3
37.7832900000297,-122.418235,0,0,0,2,2
37.7760987700297,-122.40028724,0,0,0,2,2
37.7872340000297,-122.416182,0,0,0,2,2
37.7163840200296,-122.45516698,1,1,2,3,3
37.7843480000297,-122.409863,0,0,0,2,2
37.7815190000297,-122.409522,0,0,0,2,2
37.7277451400296,-122.40447498,1,2,1,0,5
37.7762150000296,-122.411075,0,0,0,2,2
37.7909357800297,-122.41185798,0,0,0,2,2
37.7663998300296,-122.42754066,0,0,3,1,0
37.7724468800296,-122.43412395,0,0,3,1,1
37.7789611900297,-122.40856294,0,0,0,2,2
37.7937600000297,-122.414494,0,0,0,2,2
37.7786745200297,-122.44326322,0,0,3,1,1
37.7891410000297,-122.412044,0,0,0,2,2
37.7329250000296,-122.417197,1,2,1,0,5
